City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Fort Worth,Dodge,Charger,SEDAN,Used,Blue,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 25 Highway,2019,76053,"28,993",37140
Fort Worth,Volkswagen,Atlas,SUV,Used,Blue,Titan Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,18 City / 23 Highway,2021,76053,"4,999",46969
Fort Worth,Lincoln,Navigator,SUV,Used,White,Ebony,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,16 City / 20 Highway,2021,76053,"5,751",89833
Fort Worth,MAZDA,MX-5 Miata RF,CONVERT,Used,White,Black,Manual,Gasoline,4-Cylinder,2 wheel drive - rear,26 City / 34 Highway,2021,76053,"5,306",36788
Fort Worth,Cadillac,XT4,SUV,Certified,White,Light Platinum/Jet Black,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,24 City / 30 Highway,2019,76116,"29,194",38996
Fort Worth,Jeep,Wrangler,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,4 wheel drive,,2020,76116,"16,453",44999
Fort Worth,Cadillac,XT5,SUV,Used,Black,Kona Brown Sauvage,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 26 Highway,2019,76140,"21,250",40000
Fort Worth,Chevrolet,Silverado 1500,TRUCKS,Used,Brown,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,20 City / 23 Highway,2019,76140,"25,837",41000
Fort Worth,Ford,F150,TRUCKS,Used,Brown,Java,Automatic,Gasoline,6-Cylinder Turbo,4 wheel drive,19 City / 22 Highway,2021,76140,"7,248",73500
Fort Worth,Dodge,Charger,SEDAN,Used,Gray,Black,Automatic,Gasoline,8-Cylinder Supercharged,2 wheel drive - rear,12 City / 21 Highway,2020,76140,"8,683",80000
Fort Worth,RAM,3500,TRUCKS,Used,White,Diesel Gray/Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,,2019,76177,"27,316",51900
Fort Worth,Ford,Fusion,SEDAN,Used,White,Ebony,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,22 City / 33 Highway,2016,76132,"85,663",15599
Fort Worth,Subaru,Forester,SUV,Used,Gray,Gray,Automatic,Gasoline,4-Cylinder,All wheel drive,26 City / 32 Highway,2017,76132,"67,202",22595
Fort Worth,Honda,Pilot,SUV,Used,Blue,Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,19 City / 27 Highway,2020,76132,"24,600",38995
Fort Worth,RAM,2500,TRUCKS,Used,Red,Diesel Gray/Black,Automatic,Diesel,6-Cylinder Turbo,4 wheel drive,,2019,76132,"34,993",59595
Fort Worth,Ford,Escape,SUV,Used,White,Charcoal Black,Automatic,Flexible Fuel,4-Cylinder,2 wheel drive - front,21 City / 29 Highway,2018,76017,"38,877",18598
Fort Worth,Lexus,RC 350,COUPE,Used,Silver,Glazed Caramel,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,20 City / 28 Highway,2019,76017,"7,080",45992
Fort Worth,Chevrolet,Silverado 1500,TRUCKS,Used,Red,Black,Automatic,Gasoline,8-Cylinder,4 wheel drive,16 City / 22 Highway,2017,76017,"49,079",38823
Fort Worth,Hyundai,Elantra,SEDAN,Certified,Gray,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,28 City / 37 Highway,2018,76017,"30,990",19991
Fort Worth,Hyundai,Elantra,SEDAN,Certified,Red,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,30 City / 40 Highway,2020,76017,"15,610",24591
Fort Worth,Hyundai,Tucson,SUV,Certified,White,Gray,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,23 City / 30 Highway,2019,76017,"24,146",24991
Fort Worth,Hyundai,Sonata,SEDAN,Certified,Gray,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 35 Highway,2018,76017,"32,608",24991
